app_id,size_bytes,price(in USD),rating_count_tot,user_rating,cont_rating,prime_genre
3166,680251392,0,818,4,3,Games
3167,13450240,0,20943,4,4,Entertainment
3168,239047680,2.99,1390,4.5,2,Games
3169,341243904,2.99,1049,4.5,1,Games
3170,151153664,0,9635,4.5,1,Finance
3171,802975744,2.99,1159,4,3,Games
3172,138166272,0,933,4.5,1,Music
3173,137282560,0,46384,4.5,1,Games
3174,1814528,0.99,0,0,1,Lifestyle
3175,131605504,0,0,0,1,Business
3176,105910272,1.99,3,5,1,Games
3177,77717504,0,0,0,4,Social Networking
3178,146343936,0,6079,4.5,1,Games
3179,78735360,0,45320,4.5,1,Photo & Video
3180,52578304,0.99,247,5,1,Games
3181,393954304,0,87898,4.5,1,Games
3182,370935808,3.99,2833,5,2,Games
3183,545665024,0,629,4,1,Games
3184,53106688,0,44,2.5,1,Entertainment
3185,37310464,2.99,18107,4.5,3,Games
3186,312962048,2.99,10132,5,2,Games
3187,2245948416,0,29918,4.5,3,Games
3188,54643712,0,4429,4.5,1,Entertainment
3189,10219520,1.99,106,4.5,1,Games
3190,94069760,0,6624,4,3,Games
3191,29444096,0,485,3.5,4,Lifestyle
3192,491360256,2.99,300,4.5,2,Games
3193,185079808,0,78,3.5,1,Weather
3194,94068736,0,222,4.5,1,Health & Fitness
3195,395749376,0.99,36,4,1,Games
3196,420882432,1.99,10,2,1,Games
3197,103986176,0,28361,4.5,1,Games
3198,267043840,9.99,166,3.5,3,Games
3199,211459072,4.99,2074,4.5,1,Games
3200,555175936,6.99,71,4.5,2,Games
3201,555134976,2.99,17,4,2,Games
3202,147761152,0.99,3939,4,3,Games
3203,18336768,0,0,0,1,Education
3204,148776960,0,10871,4,3,Games
3205,92841984,0,768,3,1,Finance
3206,126418944,0.99,171,4.5,1,Games
3207,18669568,0,0,0,1,Games
3208,97043456,1.99,513,4.5,1,Games
3209,112056320,2.99,1858,4.5,1,Education
3210,78435328,0,3018,2,1,Music
3211,34856960,0.99,1,5,2,Games
3212,21561344,0.99,52,1,1,Games
3213,171243520,0,3220,4.5,1,Games
3214,99231744,1.99,91,4.5,1,Photo & Video
3215,8593408,0.99,1,3,1,Entertainment
3216,17748992,0.99,0,0,1,Utilities
3217,106881024,0.99,837,4.5,2,Games
3218,127668224,0.99,2781,4,2,Games
3219,320951296,0,313,4.5,1,Games
3220,100124672,0,5693,2.5,3,Entertainment
3221,156360704,0.99,327,4.5,2,Games
3222,157344768,0,23910,4.5,2,Games
3223,554023936,2.99,14,2.5,1,Education
3224,122186752,0,7,1.5,1,Travel
3225,186679296,0,7646,4,4,Games
3226,101302272,0,168,3.5,1,Games
3227,16304128,0,0,0,3,Utilities
3228,45465600,0,53,2,1,Business
3229,85620736,0,0,0,1,Shopping
3230,75785216,0,115,4.5,1,Health & Fitness
3231,131406848,0,50,3.5,1,Education
3232,485908480,0,84,2.5,3,Games
3233,2634030080,2.99,863,3.5,1,Games
3234,72448000,4.99,424,4,2,Games
3235,74174464,0,5834,4.5,2,Games
3236,187652096,0,3629,4.5,3,Games
3237,20352000,0,0,0,1,Lifestyle
3238,1084654592,4.99,1394,3.5,1,Games
3239,63974400,59.99,100,4,1,Business
3240,9056256,0.99,3,1.5,3,Entertainment
3241,68760576,0,228,2.5,1,Entertainment
3242,118829056,4.99,259,5,2,Games
3243,191596544,0,247,3.5,1,Games
3244,107995136,1.99,106,4.5,2,Games
3245,83590144,1.99,181,3.5,1,Games
3246,48007168,0,895,3,1,Shopping
3247,24176640,0,94,2,1,Health & Fitness
3248,16631808,4.99,249,3.5,1,Photo & Video
3249,318803968,0,0,0,1,Games
3250,8497152,0.99,0,0,1,Photo & Video
3251,103760896,0,110,4,3,Games
3252,6208512,3.99,820,4,1,Utilities
3253,212642816,0,1238,4,4,Games
3254,39852032,0.99,0,0,1,Health & Fitness
3255,177752064,0,5,3,1,Games
3256,27722752,0.99,1333,4.5,2,Games
3257,72011776,0,131,3,4,Sports
3258,104709120,0,89,4,4,Games
3259,171291648,3.99,481,4,1,Games
3260,2414573568,4.99,1250,4.5,3,Games
3261,104480768,0.99,263,4,2,Games
3262,466039808,2.99,205,4,1,Games
3263,38242304,0,0,0,4,Games
3264,106823680,0.99,71,4.5,4,Entertainment
3265,70754304,0,1147,4.5,3,Games
3266,24551424,0,2018,4,1,Games
3267,180995072,0,122,4.5,1,Games
3268,150040576,0,1170,4,1,Games
3269,1738707968,0,114475,4.5,4,Games
3270,150786048,0,4276,4,3,Games
3271,26204160,0,0,0,4,Social Networking
3272,52049920,0.99,7863,5,1,Utilities
3273,2386132992,0,2793,4.5,1,Games
3274,121899008,0,3896,4.5,3,Photo & Video
3275,203396096,0,9006,4.5,1,Shopping
3276,138006528,0.99,476,4,2,Games
3277,1176809472,6.99,243,4.5,2,Games
3278,403729408,0.99,18,3.5,1,Games
3279,97912832,24.99,498,4.5,1,Productivity
3280,80953344,0.99,258,4,1,Games
3281,42460160,0,0,0,1,Entertainment
3282,135152640,2.99,442,4.5,1,Photo & Video
3283,96060416,0,0,0,3,News
3284,112683008,0,494,4,4,Games
3285,205928448,1.99,445,4,1,Education
3286,261428224,0,853,4.5,1,Education
3287,111419392,0,397,3.5,1,Health & Fitness
3288,10961920,0,6683,4.5,2,Education
3289,128664576,4.99,7824,4.5,2,Games
3290,1595742208,4.99,57,4,3,Games
3291,85582848,0,631,1.5,1,Photo & Video
3292,147526656,2.99,1461,4.5,3,Games
3293,383136768,0,91,2.5,2,Games
3294,92751872,1.99,3542,4.5,3,Games
3295,28614656,0,16674,4.5,1,Games
3296,98627584,1.99,88,3.5,3,Photo & Video
3297,120344576,0,104502,4.5,1,Games
3298,163222528,0,6570,4.5,1,Games
3299,36737024,0,0,0,1,Games
3300,10363904,0,0,0,4,Entertainment
3301,71397376,1.99,2582,4.5,1,Photo & Video
3302,116492288,0,5362,4,2,Games
3303,99465216,0,14744,4.5,1,Photo & Video
3304,244306944,0,14592,4.5,1,Games
3305,18546688,0,3694,5,1,Photo & Video
3306,57243648,2.99,1536,4,1,Lifestyle
3307,185139200,0,32807,3.5,1,Productivity
3308,19456000,1.99,42,4,2,Games
3309,73953280,19.99,36,4,1,Music
3310,1637367808,14.99,0,0,3,Games
3311,223045632,0.99,919,4.5,1,Games
3312,111026176,0,22,4.5,1,Games
3313,64729088,0,849,4.5,1,Photo & Video
3314,8663040,4.99,284,3.5,1,Entertainment
3315,243789824,0,403,3.5,1,Games
3316,1881128960,2.99,346,4,4,Games
3317,168207360,0,550,4.5,4,Health & Fitness
3318,183342080,0,20911,4.5,2,Games
3319,22730752,0,1246,4,3,Music
3320,169523200,0,107,3.5,1,Games
3321,38349824,2.99,703,5,3,Games
3322,56961024,0,16,4,4,Utilities
3323,33991680,4.99,32,4.5,1,Productivity
3324,485670912,1.99,38,3.5,1,Education
3325,45358080,1.99,643,4.5,1,Productivity
3326,60797952,0,0,0,1,News
3327,107235328,0,1035,4.5,1,Photo & Video
3328,21727232,0,2816,4,1,Games
3329,122327040,0.99,323,4.5,2,Games
3330,57066496,0,0,0,1,Games
3331,175461376,0,751,3,1,Games
3332,310361088,0,334,4,1,Games
3333,373496832,0,8,4,4,Games
3334,153575424,2.99,138,4.5,3,Games
3335,11715584,0.99,1754,4,1,Photo & Video
3336,36985856,0,1533,4,1,Games
3337,127147008,0,12,4,3,Games
3338,1126400,0.99,52,4,1,Games
3339,17254400,0,1588,3.5,4,Entertainment
3340,1591455744,6.99,90,4,2,Games
3341,126493696,0.99,67,4.5,1,Finance
3342,140282880,0,17,5,3,Games
3343,3767296,2.99,424,1.5,4,Productivity
3344,66228224,0,33282,4.5,1,Games
3345,113618944,0,3242,4.5,1,Games
3346,81897472,0,234,3.5,2,Games
3347,20520960,1.99,51,3.5,3,Entertainment
3348,120219648,0,13345,5,4,Catalogs
3349,43565056,1.99,2272,4.5,1,Games
3350,33284096,0.99,2114,4.5,1,Games
3351,249597952,0,48694,4.5,1,Games
3352,14761984,0,5660,4.5,1,Games
3353,83817472,0,20147,4.5,3,Games
3354,1350787072,0,20906,4.5,2,Games
3355,16435200,2.99,12,1.5,1,Health & Fitness
3356,93304832,0,22792,4.5,1,Weather
3357,169730048,0,91,3,2,Games
3358,47482880,2.99,253,5,3,Games
3359,76611584,0.99,959,5,1,Games
3360,55131136,7.99,39,3.5,1,Productivity
3361,104660992,2.99,539,4.5,1,Games
3362,306997248,0,251,4,3,Entertainment
3363,270143488,0,947,4,1,Games
3364,1114858496,4.99,308,3.5,2,Games
3365,38133760,0,635,4,1,Games
3366,51909632,0,105,3.5,1,Travel
3367,193829888,0,658,3,1,Entertainment
3368,16826368,0,17694,4.5,4,Social Networking
3369,116910080,0,88,3,2,Games
3370,402404352,0,4333,3.5,1,Games
3371,1731159040,19.99,627,4,3,Games
3372,2441955328,4.99,6097,4.5,1,Games
3373,33554432,1.99,0,0,1,Health & Fitness
3374,137094144,0,25834,4.5,3,Games
3375,89194496,0,951,4,2,Utilities
3376,62336000,0,1434,2.5,1,Lifestyle
3377,136425472,3.99,162,4.5,3,Games
3378,89405440,0,0,0,1,Education
3379,125079552,0,74,4.5,1,Games
3380,24799232,0,136,1.5,1,Entertainment
3381,9934848,0,2476,4,2,Lifestyle
3382,170082304,0.99,482,4.5,2,Games
3383,118566912,0,343,4,3,Entertainment
3384,460804096,2.99,114,4.5,1,Games
3385,18604032,5.99,2,5,2,Entertainment
3386,190766080,2.99,95,4.5,2,Games
3387,85696512,3.99,39,4,3,Games
3388,170371072,0,28900,4.5,1,Games
3389,319692800,0,2636,4,2,Games
3390,142512128,0,60360,5,1,Games
3391,95862784,0.99,250,4,3,Games
3392,97374208,0,230,3.5,1,Games
3393,98574336,0.99,3746,4.5,1,Games
3394,783700992,0,9287,4.5,3,Games
3395,14828544,2.99,5969,4,1,Games
3396,73926656,0,2830,5,2,Games
3397,240062464,0,3366,4,2,Games
3398,10053632,0,0,0,1,Games
3399,110213120,0,1664,4.5,3,Games
3400,115761152,0,707,4,1,Games
3401,31550464,1.99,167,4.5,1,Music
3402,102760448,1.99,714,4.5,1,Games
3403,69615616,0,94,3.5,1,Education
3404,100126720,3.99,135,4.5,3,Games
3405,57446400,3.99,4913,4.5,3,Weather
3406,55532544,0,8,5,2,Games
3407,87120896,2.99,21,3,1,Book
3408,251610112,0,439,4,3,Games
3409,173849600,0,20911,4.5,1,Games
3410,719419392,0.99,40,4,2,Games
3411,18935808,0.99,19,4,1,Photo & Video
3412,761856,0.99,15,4.5,1,Productivity
3413,208705536,4.99,48,4,2,Games
3414,107164672,0,14123,4.5,1,Games
3415,160215040,0,88742,5,1,Photo & Video
3416,50743296,0,0,0,1,Games
3417,140515328,0,147,4,1,Games
3418,16692224,0,875,4,1,Games
3419,121370624,0,944,4,2,Games
3420,123353088,0.99,380,4.5,4,Games
3421,150988800,0,14505,4.5,1,Games
3422,450259968,4.99,118,4,2,Games
3423,55441408,0,27,4.5,1,Games
3424,100392960,0,80058,5,1,Games
3425,28156928,0,439,2.5,4,Entertainment
3426,221495296,0,16948,4.5,1,Games
3427,51837952,0,0,0,1,Finance
3428,66332672,3.99,2279,4.5,1,Productivity
3429,112745472,0,129,4.5,1,Games
3430,110811136,0,806,4.5,1,Games
3431,123984896,0,1976,4.5,1,Games
3432,175003648,1.99,5508,4.5,2,Games
3433,200281088,3.99,43,4,1,Games
3434,18051072,5.99,0,0,1,Business
3435,256222208,0,1627,4.5,1,Games
3436,190360576,0,150,4.5,1,Music
3437,47905792,0,0,0,4,News
3438,94220288,0,20,1.5,1,Games
3439,88667136,0,247,4,1,Sports
3440,168889344,0,0,0,3,Games
3441,250080256,0,19776,4.5,2,Games
3442,58332160,0,914,4.5,1,Games
3443,58019840,3.99,336,4.5,1,Education
3444,91650048,0,1601,4.5,1,Health & Fitness
3445,1614744576,0,430,4.5,2,Games
3446,19547136,0,0,0,1,Games
3447,1215169536,4.99,452,4.5,2,Games
3448,142140416,1.99,560,4,1,Games
3449,150025216,0,2102,2.5,1,Games
3450,13816832,2.99,0,0,1,Health & Fitness
3451,188807168,2.99,1872,4.5,1,Photo & Video
3452,87649280,6.99,1032,3.5,1,Utilities
3453,101882880,0,1538,4,3,Social Networking
3454,52610048,0.99,0,0,4,Music
3455,38805504,0,199,4,2,Games
3456,77583360,0,23,4.5,1,Shopping
3457,12034048,0,4903,4.5,1,Games
3458,95298560,29.99,338,4.5,1,Music
3459,113778688,2.99,399,5,1,Games
3460,42187776,0.99,813,4.5,1,Productivity
3461,102996992,0,1,1,1,Social Networking
3462,30010368,2.99,14,3,1,Games
3463,729790464,0,1498,4,2,Games
3464,55869440,0,1253,4,3,Games
3465,133889024,0,3116,4.5,2,Shopping
3466,13437952,0,213,3.5,1,Catalogs
3467,136356864,0,1,5,1,Games
3468,142196736,0,7969,4.5,2,Games
3469,114266112,2.99,335,4.5,3,Games
3470,549847040,0,1,1,2,Games
3471,441390080,0,9,4,1,Education
3472,9355264,0,12616,4.5,1,Photo & Video
3473,114073600,2.99,117,4,3,Games
3474,420385792,0,40446,4,1,Games
3475,60604416,9.99,228,3,1,Utilities
3476,30650368,1.99,917,4.5,1,Games
3477,161444864,0.99,135,4.5,1,Games
3478,52166656,0,0,0,1,Games
3479,95245312,0,0,0,1,Games
3480,148738048,0,108,3.5,2,Games
3481,98312192,0,1,5,2,Games
3482,120110080,0,2528,4.5,1,Productivity
3483,105525248,6.99,130,4.5,1,Photo & Video
3484,243791872,0,599,4.5,2,Games
3485,190799872,0,5697,4.5,1,Games
3486,29434880,0,325,3.5,1,Games
3487,120923136,0,249,4.5,1,Games
3488,71931904,0,36414,4.5,2,Games
3489,408956928,4.99,3035,4,3,Games
3490,335666176,0,1944,4,1,Games
3491,150372352,0,737,3.5,3,Games
3492,170766336,0.99,1892,4.5,2,Games
3493,306733056,0,3248,4.5,1,Games
3494,40808448,3.99,184,4.5,2,Games
3495,151109632,0,16116,4.5,4,Games
3496,66277376,0,6,5,3,Medical
3497,160539648,0.99,978,4.5,3,Games
3498,117735424,0,41,4,1,Games
3499,790288384,0,3634,4,4,Games
3500,478513152,0,694,4.5,1,Games
3501,600293376,2.99,80,4,1,Entertainment
3502,65225728,0,5655,4.5,1,Games
3503,84405248,1.99,553,4,1,Games
3504,966435840,3.99,148,4.5,1,Games
3505,89121792,0,4919,4.5,2,Games
3506,28518400,0,320,3.5,2,Music
3507,207793152,3.99,431,4.5,2,Games
3508,21928960,14.99,27,4,1,Music
3509,93091840,1.99,253,1.5,4,Utilities
3510,574139392,0,21016,4.5,4,Games
3511,21389312,0.99,2318,4.5,1,Games
3512,119513088,0,2232,4.5,1,Games
3513,18927616,0,2496,4.5,1,Music
3514,454002688,0.99,18,2.5,2,Games
3515,130527232,2.99,444,4,1,Games
3516,178203648,4.99,85,4.5,1,Education
3517,1165103104,0,3960,4,3,Games
3518,41041920,0,7477,2.5,4,Entertainment
3519,1176644608,4.99,6431,5,2,Games
3520,119345152,2.99,31,4.5,1,Education
3521,291126272,0,785,4.5,2,Games
3522,445100032,4.99,88,3,2,Games
3523,230836224,0,115,4.5,4,Games
3524,87481344,0,5645,4,1,Games
3525,518226944,3.99,169,4.5,3,Games
3526,175301632,2.99,13,3.5,1,Education
3527,26438656,0,18821,4.5,1,Games
3528,105950208,3.99,719,4,1,Games
3529,3115008,0,0,0,1,Utilities
3530,13418496,19.99,651,4.5,1,Productivity
3531,433222656,0,9,3,1,Games
3532,91374592,1.99,97,4,1,Photo & Video
3533,320819200,0,0,0,3,Games
3534,199975936,0,6,4.5,1,Education
3535,98314240,0,968,4.5,1,Games
3536,103305216,0,4371,4.5,1,Games
3537,236545024,2.99,1580,5,3,Games
3538,155984896,0,149,4,2,Games
3539,108550144,0,6062,3.5,1,Social Networking
3540,25895936,0,32020,5,1,Games
3541,98941952,0,2091,4.5,1,Games
3542,63872000,0,555,4,3,Music
3543,168663040,2.99,447,3,1,Games
3544,46342144,0,520,4,1,Lifestyle
3545,115112960,0,3987,4.5,1,Photo & Video
3546,86094848,0,11,3.5,3,Shopping
3547,70504448,0,29475,4.5,1,Games
3548,47722496,2.99,9876,4.5,3,Games
3549,39950336,0,4547,4,1,Education
3550,173882368,0,0,0,1,Games
3551,185982976,0,435,4.5,1,Games
3552,28471296,2.99,22,2,1,Health & Fitness
3553,646467584,3.99,31,5,3,Games
3554,161083392,0,7486,4,1,Games
3555,52018176,0,173,4.5,1,Games
3556,14903296,0.99,34,4.5,1,Productivity
3557,171659264,0.99,1554,4.5,2,Games
3558,88300544,0,109,4.5,3,Games
3559,590045184,4.99,17,4.5,3,Games
3560,48201728,0,2069,4.5,4,Photo & Video
3561,8335360,1.99,34,4,1,Photo & Video
3562,133572608,0,18037,4.5,1,Games
3563,117985280,0,9517,4.5,3,Games
3564,92557312,0,12,3.5,4,Book
3565,53944320,0,0,0,2,Games
3566,1017208832,4.99,515,5,3,Games
3567,35436544,0,0,0,4,Sports
3568,223821824,0,19,1.5,2,Games
3569,176520192,0.99,116,5,1,Games
3570,12980224,0,1,3,2,Entertainment
3571,39276544,1.99,116,4.5,3,Games
3572,131524608,0,11,4.5,3,Games
3573,600387584,0,7429,4.5,2,Games
3574,265324544,1.99,1410,4.5,2,Games
3575,141687808,0,28216,4,1,Games
3576,5000192,2.99,0,0,1,Education
3577,61336576,0,60,4,1,Games
3578,293900288,4.99,329,2.5,1,Entertainment
3579,64018432,0,315,3.5,4,Utilities
3580,134340608,9.99,306,5,1,Music
3581,53278720,0,1773,4.5,1,Games
3582,39937024,0,0,0,1,Food & Drink
3583,672897024,0,265,4.5,1,Games
3584,113533952,8.99,153,4,1,Music
3585,26830848,0,0,0,1,Health & Fitness
3586,62683136,0,539,4.5,1,Games
3587,316589056,0,392,4,1,Book
3588,395485184,0,76,3.5,2,Games
3589,32713728,0,83,2.5,1,Utilities
3590,351164416,0,1938,4,3,Games
3591,2864631808,12.99,0,0,3,Games
3592,530618368,4.99,2277,4.5,2,Games
3593,79404032,0.99,1886,5,2,Games
3594,18182144,0,493,3.5,1,Games
3595,29333504,0,18,4.5,4,Entertainment
3596,38819840,0.99,69,4.5,1,Lifestyle
3597,139517952,0,1047,4.5,2,Games
3598,51174400,0,0,0,1,Food & Drink
3599,50969600,2.99,39,4,1,Games
3600,610469888,3.99,42,3.5,1,Entertainment
3601,60309504,1.99,53,3,1,Utilities
3602,80967680,0.99,106,3,4,Social Networking
3603,725459968,0,87,4,3,Games
3604,332834816,4.99,171,4.5,3,Games
3605,3521220608,4.99,235,4,3,Games
3606,175493120,3.99,33,3.5,1,Music
3607,87477248,0,23,4,4,Lifestyle
3608,172691456,4.99,1976,4.5,1,Business
3609,1042634752,0,8596,4.5,4,Games
3610,154318848,0,33808,4,1,Games
3611,72469504,0,828,4.5,1,Productivity
3612,137212928,0,147,4,4,Social Networking
3613,69404672,0.99,1094,4.5,2,Games
3614,39330816,0,28754,4.5,1,Games
3615,56249344,0,7,4.5,4,Utilities
3616,161026048,0,6841,4.5,2,Games
3617,42198016,0,27750,5,4,Utilities
3618,70346752,0.99,0,0,1,Games
3619,117142528,9.99,0,0,1,Education
3620,9326592,0.99,29,4,1,Photo & Video
3621,104240128,0,22444,4.5,4,Games
3622,2318708736,4.99,1510,3.5,1,Games
3623,117929984,0,6379,4.5,1,Games
3624,117254144,0,23735,4.5,1,Games
3625,154107904,0,10159,5,3,Games
3626,651927552,0.99,1331,4.5,2,Games
3627,44208128,0,0,0,3,Reference
3628,129190912,0,1018,4,2,Games
3629,1196982272,3.99,510,4.5,3,Games
3630,1431842816,3.99,715,4.5,2,Games
3631,896630784,3.99,110,4,2,Games
3632,159452160,3.99,1187,5,1,Food & Drink
3633,53612544,0,1934,4.5,1,Games
3634,302269440,2.99,64,4,3,Games
3635,22126592,0,0,0,1,Games
3636,176689152,0,5,4.5,3,Games
3637,75983872,0.99,1,5,2,Games
3638,206268416,9.99,439,5,3,Games
3639,74928128,2.99,118,4.5,4,Health & Fitness
3640,1264988160,4.99,756,4,2,Games
3641,244779008,0,0,0,3,Games
3642,65159168,0.99,24,1.5,1,Photo & Video
3643,268636160,4.99,380,3.5,2,Games
3644,93063168,0,78412,4.5,1,Games
3645,99317760,0,7527,5,3,Games
3646,1006264320,0,899,4.5,2,Games
3647,105136128,0.99,100,3.5,1,Games
3648,267590656,0,2922,4.5,3,Games
3649,16384000,0,464,4.5,1,Business
3650,427715584,14.99,2523,4.5,4,Games
3651,67235840,0,1902,4,1,Games
3652,1406915584,0.99,244,4,1,Games
3653,30552064,0.99,60,4,1,Games
3654,29690880,1.99,21347,4.5,2,Games
3655,29438976,0,0,0,1,Finance
3656,28008448,0,0,0,4,Finance
3657,87796736,0.99,1,5,3,Games
3658,242970624,0.99,115,4.5,4,Games
3659,95036416,2.99,545,4.5,2,Games
3660,172551168,2.99,823,4.5,1,Games
3661,116097024,0.99,381,4.5,3,Games
3662,55756800,0,0,0,1,Navigation
3663,117507072,0,602,3.5,2,Games
3664,50565120,1.99,115,4,1,Photo & Video
3665,252099584,0.99,14,4.5,3,Games
3666,229527552,0.99,3093,4.5,2,Games
3667,153622528,0,277,5,1,Games
3668,74248192,0,10,3.5,1,Finance
3669,121336832,0,24,3.5,4,Sports
3670,160277504,0,71,3.5,3,Games
3671,6500352,0,144,3,1,Games
3672,15116288,1.99,11,3.5,1,Photo & Video
3673,9256960,0,4736,5,1,Productivity
3674,37957632,2.99,92,4.5,3,Games
3675,273789952,0,26,3,2,Games
3676,703052800,0,6325,4,3,Games
3677,183284736,0,505,4.5,1,Games
3678,135886848,0.99,15,4.5,1,Games
3679,195417088,0,0,0,3,Games
3680,59156480,0.99,7,4.5,1,Education
3681,173502464,0.99,27,4,3,Games
3682,92815360,0.99,25,5,1,Games
3683,640595968,0,952,4,3,Games
3684,42478592,0,142,4,3,Health & Fitness
3685,22060032,0,7,4.5,3,Games
3686,45785088,4.99,0,0,1,Navigation
3687,76464128,0,1619,4.5,1,Games
3688,63004672,0,2912,5,1,Games
3689,26890240,0,9152,4.5,1,Social Networking
3690,109096960,0,1142,4.5,1,Games
3691,47908864,0.99,165,3,1,Games
3692,250955776,2.99,75,4.5,1,Education
3693,220948480,0,604,4.5,4,Games
3694,16275456,0,11977,4.5,1,Photo & Video
3695,179004416,0,20064,4.5,3,Games
3696,109915136,0,38424,4.5,3,Shopping
3697,51410944,0,0,0,1,Weather
3698,59845632,0,2901,5,1,Health & Fitness
3699,146187264,0,6,4.5,3,Games
3700,72523776,0,0,0,4,Lifestyle
3701,69876736,0,1047,4,3,Music
3702,89478144,0,30,2.5,3,Games
3703,46248960,0.99,2,3,1,Games
3704,178185216,0,3594,4,1,Games
3705,247331840,0,1204,5,2,Games
3706,157003776,0.99,206,4.5,2,Games
3707,51246080,1.99,0,0,1,Education
3708,77725696,0,1395,4.5,1,Education
3709,127627264,0,546,4,1,Entertainment
3710,57919488,0,2246,4.5,1,Photo & Video
3711,62258176,0,0,0,1,Games
3712,65105920,0,0,0,3,Games
3713,30003200,0,0,0,1,Games
3714,332123136,2.99,3571,4.5,1,Education
3715,33019904,0,0,0,4,Finance
3716,242545664,0,41,4,1,Games
3717,121913344,0.99,721,4,2,Games
3718,174611456,0,19,3,4,Social Networking
3719,598734848,0.99,8,4,2,Games
3720,128421888,0,14673,4.5,1,Games
3721,147472384,0,572,4.5,1,Games
3722,140779520,0,5,4,4,Games
3723,241339392,0,0,0,3,Games
3724,112883712,0,0,0,1,Utilities
3725,135064576,0,3180,4.5,2,Games
3726,88558592,0,353,3.5,1,Travel
3727,101990400,0,0,0,1,Games
3728,189335552,0,4638,4.5,2,Games
3729,70821888,0,0,0,4,Entertainment
3730,77255680,3.99,0,0,1,Games
3731,1654782976,2.99,1010,4,3,Games
3732,87201792,4.99,1085,4,1,Productivity
3733,59503616,3.99,1014,4.5,1,Health & Fitness
3734,508655616,9.99,454,4,1,Music
3735,2515968,1.99,0,0,1,Productivity
3736,39709696,0,392,4.5,1,Business
3737,247309312,2.99,114,4,1,Games
3738,91155456,0,2619,3.5,4,Utilities
3739,260640768,0,121,3.5,3,Entertainment
3740,332144640,1.99,77,4.5,1,Games
3741,10946560,0,7197,4,2,Games
3742,659142656,0,3000,4,2,Games
3743,274699264,1.99,99,4.5,1,Photo & Video
3744,307658752,0,444,4.5,1,Games
3745,56421376,3.99,198,4.5,1,Photo & Video
3746,587313152,0,3375,4.5,1,Games
3747,47065088,0,398,3.5,4,Social Networking
3748,1172922368,0,199396,4.5,3,Games
3749,44598272,0,37,2,1,News
3750,204382208,0,11955,4.5,1,Photo & Video
3751,81724416,1.99,1364,4.5,2,Games
3752,35410944,0,2535,4,3,Social Networking
3753,68191232,0,809,4.5,1,Entertainment
3754,163149824,0.99,288,4,1,Games
3755,109117440,2.99,14,5,1,Photo & Video
3756,29364224,1.99,23,1.5,1,Utilities
3757,34203648,0,126,4,4,Games
3758,77151232,1.99,180,3.5,1,Health & Fitness
3759,247308288,3.99,43,4.5,1,Education
3760,92802048,0,3232,4.5,1,Social Networking
3761,18767872,0.99,8,4,1,Photo & Video
3762,185572352,4.99,2637,4.5,1,Games
3763,630600704,0,3092,4,3,Games
3764,29378560,3.99,37,4.5,1,Games
3765,169729024,0,8557,4.5,1,Games
3766,89993216,0,38,4,1,Games
3767,47943680,0,2092,5,1,Photo & Video
3768,220282880,9.99,271,4.5,3,Games
3769,16656384,0,20812,4.5,1,Games
3770,955524096,0,12124,4.5,4,Games
3771,252966912,0,3491,4.5,2,Games
3772,77918208,0.99,12,4.5,1,Finance
3773,43722752,0,5,2.5,4,Lifestyle
3774,150142976,0,2224,4.5,1,Games
3775,51111936,4.99,808,4,1,Entertainment
3776,10727424,3.99,42,1,1,Entertainment
3777,269402112,0,1689,4.5,1,Games
3778,101220352,0,66,5,3,Entertainment
3779,187141120,0,0,0,4,Games
3780,170175488,4.99,1575,3.5,1,Productivity
3781,11702272,0,9,1,1,Games
3782,164357120,0,2523,4.5,3,Games
3783,31600640,4.99,134,4.5,4,Reference
3784,34414592,0,0,0,1,Health & Fitness
3785,53579776,0,79074,5,1,Games
3786,31567872,0,1210,4.5,1,Games
3787,230216704,0,1425,4.5,1,Games
3788,118812672,0,0,0,3,Photo & Video
3789,12320768,0,0,0,1,Lifestyle
3790,130276352,0,180,4,3,Social Networking
3791,186588160,0,604,3.5,1,Education
3792,63553536,0,330,3.5,1,Lifestyle
3793,105742336,2.99,70,4,1,Education
3794,179484672,2.99,30,3.5,1,Education
3795,1920265216,4.99,262,4,2,Games
3796,47884288,0,3774,4.5,1,Games
3797,87287808,0,25683,5,3,Photo & Video
3798,362530816,0,1449,4.5,1,Games
3799,100635648,0,2288,5,1,Games
3800,89902080,0.99,71,4.5,4,Utilities
3801,74385408,0,790,2,1,Finance
3802,8294400,0,0,0,1,Travel
3803,126574592,0,201,4,2,Games
3804,63954944,0,176514,4.5,2,Games
3805,1379309568,4.99,192,3.5,3,Games
3806,25903104,0,1214,2.5,4,Entertainment
3807,180629504,0,1428,4.5,2,Games
3808,227435520,0,191,4.5,3,Games
3809,410278912,3.99,21,3.5,1,Games
3810,124596224,0,111,4,1,Games
3811,226083840,0,1559,4,2,Games
3812,40488960,0,1,4,1,Games
3813,96720896,0,15,3,3,News
3814,3008276480,5.99,100,3.5,3,Games
3815,481390592,2.99,9,3.5,1,Games
3816,17457152,0,281,3.5,1,Social Networking
3817,55851008,0,12779,5,1,Photo & Video
3818,171746304,0.99,224,3,4,Games
3819,126681088,4.99,517,4.5,2,Games
3820,32492544,0,212,4.5,1,Games
3821,339391488,0,0,0,4,Games
3822,609991680,1.99,70,3,1,Entertainment
3823,578273280,0,2088,4.5,2,Games
3824,640870400,2.99,124,4.5,2,Games
3825,135132160,2.99,94,4.5,1,Productivity
